score,is_answered,owner_rep,owner_accept_rate,title_len,body_length,num_codeblocks,len_codeblocks,code/text,num_tags
1,False,23,0,34,2149,1,16,0.007445323406235459,4
1,False,11,0,66,1056,0,0,0.0,1
2,False,3543,100,40,768,3,52,0.06770833333333333,1
1,False,1247,44,44,755,2,54,0.07152317880794702,1
2,False,21,0,49,242,0,0,0.0,4
2,True,83,0,46,2215,3,86,0.03882618510158013,4
1,True,169,0,47,558,0,0,0.0,2
1,True,429,0,59,1197,0,0,0.0,4
2,True,153,0,51,981,0,0,0.0,3
1,False,11,0,16,2903,0,0,0.0,2
2,False,2045,68,29,414,0,0,0.0,2
1,False,55,0,34,4251,0,0,0.0,4
15,True,909,0,42,388,0,0,0.0,3
-1,True,3,0,51,496,0,0,0.0,2
2,True,991,0,42,598,1,8,0.013377926421404682,2
-1,True,11,0,43,537,0,0,0.0,4
-2,True,1,0,77,331,0,0,0.0,4
4,True,8427,79,64,265,4,46,0.17358490566037735,2
1,False,35,0,26,2328,0,0,0.0,5
2,True,450,0,26,612,1,19,0.03104575163398693,2
1,True,2549,62,73,479,0,0,0.0,1
8,True,133,0,73,6737,2,22,0.003265548463707882,4
1,True,284620,54,68,3408,2,48,0.014084507042253521,2
5,True,61,0,35,890,0,0,0.0,3
3,True,344,0,56,1794,0,0,0.0,5
4,True,355,0,71,2506,0,0,0.0,5
1,True,49,0,61,164,0,0,0.0,3
1,False,21,0,39,2463,0,0,0.0,4
8,True,762,25,68,532,0,0,0.0,3
1,True,935,78,72,395,0,0,0.0,4
3,False,3894,0,116,8063,2,220,0.027285129604365622,2
1,True,439,0,55,289,7,139,0.4809688581314879,2
9,True,4139,51,49,3487,0,0,0.0,4
22,True,6308,0,62,493,5,159,0.3225152129817444,5
11,True,1480,43,64,650,0,0,0.0,3
1,True,23,0,55,525,0,0,0.0,3
1,True,23,0,63,3137,0,0,0.0,4
2,True,67,0,44,648,0,0,0.0,3
1,True,533,0,66,395,2,72,0.18227848101265823,4
1,False,868,0,82,1563,7,167,0.10684580934101087,4
1,True,481,0,49,1101,0,0,0.0,5
1,True,31,0,49,848,0,0,0.0,3
1,False,14768,80,75,1183,11,130,0.10989010989010989,3
-1,True,148,0,41,222,1,19,0.08558558558558559,2
4,True,53,0,75,1664,11,277,0.16646634615384615,4
1,False,11,0,148,390,0,0,0.0,4
2,True,3095,95,99,510,7,103,0.2019607843137255,3
-3,True,25,0,88,1176,0,0,0.0,2
5,True,5848,95,65,6334,5,99,0.015629933691190402,4
1,True,11,0,82,461,0,0,0.0,4
1,True,2557,50,79,1317,3,274,0.20804859529233105,2
3,True,1159,93,30,1360,3,23,0.016911764705882352,4
3,True,1087,0,61,1645,2,25,0.015197568389057751,4
2,True,31,0,86,2642,3,38,0.014383043149129448,3
1,True,65,0,58,581,1,31,0.05335628227194492,1
1,True,12092,82,26,1016,0,0,0.0,3
1,False,11,0,93,3343,0,0,0.0,1
4,True,2515,86,76,3518,8,241,0.06850483229107447,5
1,True,1023,23,66,1126,1,34,0.03019538188277087,5
2,True,59,0,54,1878,0,0,0.0,3
3,True,79,0,47,595,6,119,0.2,1
1,True,369,0,48,382,0,0,0.0,4
4,True,4370,88,50,3222,19,176,0.05462445685909373,4
-1,True,85,0,31,323,0,0,0.0,2
1,True,330,0,67,9116,7,13256,1.4541465555068012,3
1,True,75,0,57,1639,1,28,0.017083587553386213,2
1,False,799,29,47,573,0,0,0.0,4
1,True,1278,0,55,906,1,11,0.012141280353200883,5
1,True,375,0,52,2139,2,21,0.009817671809256662,5
2,True,79,0,60,3322,0,0,0.0,3
1,True,647,36,70,172,0,0,0.0,3
1,True,41,0,41,926,0,0,0.0,3
1,True,61,0,28,1182,10,130,0.10998307952622674,3
5,True,81,0,105,927,0,0,0.0,3
1,True,14263,77,65,1468,3,34,0.02316076294277929,2
1,True,1580,63,61,851,0,0,0.0,2
2,False,520,0,54,1815,9,271,0.1493112947658402,3
1,True,13,0,60,270,0,0,0.0,2
1,True,0,0,43,453,2,109,0.24061810154525387,1
2,True,585,0,65,1879,9,106,0.056412985630654604,4
1,False,11,0,42,1908,0,0,0.0,4
-2,False,1,0,64,941,1,51,0.05419766206163656,2
1,False,23,0,52,826,0,0,0.0,5
-1,True,1992,56,63,2807,0,0,0.0,3
1,True,937,81,41,467,0,0,0.0,3
2,True,25,0,74,1026,1,67,0.06530214424951267,3
1,True,151,0,79,2248,2,1941,0.8634341637010676,4
1,False,435,0,74,6232,1,216,0.03465982028241335,5
2,True,113,0,42,661,1,57,0.08623298033282904,2
1,True,1492,83,52,874,0,0,0.0,2
1,True,13,0,66,582,5,66,0.1134020618556701,1
1,False,1028,0,61,4903,1,48,0.00978992453599837,1
2,True,6189,79,53,932,4,64,0.06866952789699571,1
1,True,158,0,65,728,3,35,0.04807692307692308,5
1,True,4038,72,41,1108,2,67,0.06046931407942238,2
1,True,18102,92,101,2842,1,9,0.0031667839549612948,4
1,False,11,0,56,455,0,0,0.0,1
1,True,29,0,53,253,0,0,0.0,2
1,True,9100,59,55,501,8,251,0.500998003992016,5
1,True,143,0,52,816,0,0,0.0,3
1,True,1057,92,60,506,2,46,0.09090909090909091,1
-3,True,65,0,131,2311,10,80,0.03461704889658156,5
2,True,87,0,134,254,3,20,0.07874015748031496,2
4,True,197,0,42,1930,2,20,0.010362694300518135,3
4,True,822,0,33,1397,0,0,0.0,2
1,False,1807,67,39,1252,8,54,0.04313099041533546,4
1,False,183,0,67,855,0,0,0.0,4
1,True,497,0,44,1376,2,58,0.04215116279069767,3
3,True,35,0,30,634,2,25,0.03943217665615142,4
2,False,359,0,51,2686,2,19,0.007073715562174236,4
2,True,212,0,68,1014,11,244,0.2406311637080868,2
-1,True,705,67,78,901,1,11,0.01220865704772475,1
1,True,309,79,49,1181,0,0,0.0,3
1,True,17,0,38,1570,1,78,0.049681528662420385,3
1,True,13,0,63,1490,0,0,0.0,3
-1,True,241,0,63,835,0,0,0.0,5
1,True,1967,0,51,271,0,0,0.0,2
1,True,535,0,56,322,0,0,0.0,4
-3,True,3171,51,49,376,2,16,0.0425531914893617,1
3,True,119,100,73,1883,0,0,0.0,4
3,True,435,80,47,481,0,0,0.0,4
1,False,11,0,102,6293,1,33,0.005243921817892897,5
1,True,191,0,31,615,2,20,0.032520325203252036,3
1,False,123,0,56,2657,0,0,0.0,5
-1,True,11,0,77,590,0,0,0.0,5
1,True,67,0,50,478,0,0,0.0,3
2,True,2625,84,41,829,3,62,0.07478890229191798,2
-4,True,1,0,78,426,3,33,0.07746478873239436,2
1,False,38523,55,44,1479,1,2,0.001352265043948614,2
-2,True,1,0,57,153,0,0,0.0,3
-1,True,1,0,39,672,2,15,0.022321428571428572,2
-3,True,321,0,43,695,0,0,0.0,1
-1,True,529,0,62,297,0,0,0.0,3
1,True,1982,0,124,701,11,120,0.17118402282453637,2
3,True,928,92,50,148,1,12,0.08108108108108109,2
1,True,11,0,99,539,0,0,0.0,2
3,True,462,90,79,1161,11,143,0.1231696813092162,3
2,True,111,0,66,1212,6,72,0.0594059405940594,3
-1,True,25280,99,30,393,1,31,0.07888040712468193,3
-1,True,0,0,44,1580,0,0,0.0,3
1,True,986,0,71,1767,0,0,0.0,3
1,True,153,0,39,912,0,0,0.0,3
-1,True,39,0,52,4017,0,0,0.0,4
2,False,327,0,59,1315,2,33,0.025095057034220533,4
1,True,25280,99,52,261,1,1,0.0038314176245210726,4
1,False,18405,70,44,378,7,56,0.14814814814814814,4
2,True,1382,0,46,672,2,15,0.022321428571428572,5
1,True,21,0,35,744,0,0,0.0,3
-1,True,53,0,37,664,1,28,0.04216867469879518,3
1,False,111,0,44,745,1,3,0.004026845637583893,5
3,True,886,0,60,776,0,0,0.0,5
5,True,157,0,76,711,2,21,0.029535864978902954,4
1,True,11,0,101,574,0,0,0.0,5
2,True,1152,0,86,663,2,39,0.058823529411764705,3
1,False,77,0,67,862,0,0,0.0,3
1,True,87,0,78,652,1,44,0.06748466257668712,2
4,False,4764,85,71,199,2,33,0.1658291457286432,4
-2,False,1,0,29,357,0,0,0.0,4
-1,True,120,0,86,1205,1,19,0.015767634854771784,5
-2,True,69,0,45,266,0,0,0.0,4
1,True,312,0,48,748,5,324,0.43315508021390375,5
1,True,382,0,44,1020,0,0,0.0,4
2,True,89,0,63,676,0,0,0.0,3
1,False,2215,100,39,1420,5,58,0.04084507042253521,3
1,False,113,0,69,874,6,198,0.22654462242562928,3
-1,True,197,0,83,2231,4,108,0.04840878529807261,5
2,True,176,0,46,964,2,26,0.026970954356846474,2
-2,True,3,0,54,927,0,0,0.0,2
1,True,49,0,34,401,0,0,0.0,1
-2,True,27,0,54,552,0,0,0.0,3
1,True,0,0,55,3186,2,96,0.030131826741996232,4
-2,True,57,0,49,490,2,229,0.4673469387755102,3
1,True,1049,55,49,626,0,0,0.0,1
-1,True,1,0,17,1305,0,0,0.0,2
1,True,983,0,59,582,5,110,0.18900343642611683,3
1,True,718,0,57,734,2,126,0.17166212534059946,4
1,True,149,0,63,506,0,0,0.0,3
2,False,61,0,97,1592,3,144,0.09045226130653267,5
1,True,13,0,62,717,0,0,0.0,1
-2,False,37,0,52,2084,0,0,0.0,2
-2,False,97,0,38,1414,0,0,0.0,2
1,True,3326,30,67,1580,7,53,0.03354430379746835,2
-2,True,11,0,123,243,0,0,0.0,2
1,False,372,0,70,1232,2,17,0.013798701298701298,3
2,True,1511,0,82,1216,2,19,0.015625,2
1,True,7732,83,94,1364,3,38,0.02785923753665689,3
-1,False,19,0,76,594,1,49,0.08249158249158249,3
1,False,11,0,102,1102,0,0,0.0,5
-1,True,3,0,67,1225,0,0,0.0,3
1,True,108,0,72,521,3,35,0.0671785028790787,2
1,True,33,0,44,1516,2,29,0.01912928759894459,5
1,False,51,0,57,358,0,0,0.0,5
-3,True,1404,0,52,981,0,0,0.0,2
3,False,31,0,32,137,0,0,0.0,3
9,True,3574,84,69,3014,9,308,0.10218978102189781,5
2,True,379,0,61,127,0,0,0.0,5
1,True,359,0,49,4460,1,74,0.016591928251121078,4
9,True,3935,0,64,1627,6,239,0.14689612784265518,3
2,True,628,0,40,1559,10,125,0.08017960230917255,1
2,False,430,0,60,5237,3,89,0.016994462478518237,5
3,True,0,0,83,1774,0,0,0.0,1
5,True,51,0,64,1528,0,0,0.0,1
5,True,9146,78,61,1899,1,15,0.007898894154818325,3
4,True,522,0,112,641,0,0,0.0,4
5,True,291,0,49,464,0,0,0.0,4
2,True,33816,62,75,4679,15,351,0.07501602906603975,1
6,True,73,0,46,736,0,0,0.0,1
1,True,305,0,61,6518,0,0,0.0,2
-1,True,63,0,43,736,0,0,0.0,3
2,False,11139,81,86,207,0,0,0.0,1
2,True,197,0,45,799,0,0,0.0,2
1,True,1391,77,41,1270,4,52,0.04094488188976378,3
2,True,24850,84,31,738,5,49,0.06639566395663957,2
6,True,39832,85,111,685,3,8,0.01167883211678832,5
-2,True,915,0,69,1311,0,0,0.0,4
2,True,3043,92,35,787,3,57,0.0724269377382465,3
2,True,352,0,43,456,0,0,0.0,3
8,True,165,0,58,1091,19,176,0.1613198900091659,3
3,True,441,43,71,4974,0,0,0.0,2
2,True,21,0,51,1548,0,0,0.0,4
1,False,11,0,29,985,0,0,0.0,5
3,True,301,0,32,1090,0,0,0.0,2
2,True,117,0,61,288,0,0,0.0,3
1,True,701,62,84,835,0,0,0.0,3
2,True,801,30,53,3838,0,0,0.0,5
1,True,0,0,43,1267,7,92,0.07261247040252565,1
1,True,13,0,56,1743,2,71,0.04073436603557085,2
1,True,2107,100,95,2270,18,248,0.1092511013215859,5
1,False,21,0,56,872,0,0,0.0,2
1,True,34,0,48,443,0,0,0.0,1
-1,False,15,0,65,236,4,56,0.23728813559322035,2
2,True,1075,0,84,1143,4,179,0.15660542432195976,3
6,True,97,0,67,998,4,157,0.15731462925851702,4
1,False,49,0,74,727,0,0,0.0,2
2,True,584,0,44,386,5,54,0.13989637305699482,3
1,True,223,0,64,3006,0,0,0.0,4
1,True,115,0,45,1134,0,0,0.0,5
-1,True,7732,83,80,2054,0,0,0.0,3
8,True,1754,63,72,799,4,48,0.060075093867334166,5
1,False,11,0,27,398,0,0,0.0,3
1,True,746,0,53,516,0,0,0.0,3
3,True,4332,100,71,9586,7,110,0.011475067807218861,4
1,True,6718,69,73,728,10,69,0.09478021978021978,3
1,False,3156,0,100,729,0,0,0.0,3
-1,True,9,0,47,1386,0,0,0.0,2
1,False,769,55,66,510,0,0,0.0,2
3,False,501,60,51,547,1,74,0.13528336380255943,2
-1,False,191,17,66,1124,0,0,0.0,2
2,True,419,100,65,2793,28,415,0.1485857500895095,5
1,True,4374,0,36,6277,1,26,0.004142106101640911,5
1,True,41,0,63,2500,8,216,0.0864,5
1,True,4292,51,43,1214,3,20,0.016474464579901153,4
1,True,186,78,53,868,0,0,0.0,3
1,True,11,0,65,1592,4,128,0.08040201005025126,5
1,False,273,0,70,520,0,0,0.0,3
2,True,31,0,61,9194,0,0,0.0,4
1,False,130,83,32,2321,0,0,0.0,4
1,True,99,0,42,425,2,32,0.07529411764705882,3
2,False,73,0,109,1874,0,0,0.0,5
3,True,65,0,41,346,0,0,0.0,2
-1,False,1,0,56,338,0,0,0.0,4
3,True,106296,92,39,669,0,0,0.0,2
1,True,0,0,24,476,0,0,0.0,1
1,False,113,0,119,505,0,0,0.0,5
4,True,43,0,51,377,0,0,0.0,4
1,False,9484,0,49,1280,2,32,0.025,4
1,False,606,0,83,518,0,0,0.0,2
1,True,57,0,68,1608,6,91,0.056592039800995024,5
1,False,21,0,29,1038,0,0,0.0,2
1,True,820,0,76,1211,1,27,0.022295623451692816,2
-1,True,2449,0,67,1765,3,133,0.07535410764872522,2
2,True,107,0,82,3135,4,35,0.011164274322169059,2
2,True,45,0,71,1899,0,0,0.0,3
-3,True,456,0,24,1666,6,84,0.05042016806722689,5
1,False,3401,88,37,522,0,0,0.0,2
1,True,1543,43,68,489,0,0,0.0,2
3,True,393,57,59,1059,3,50,0.047214353163361665,3
-1,False,37,0,63,1379,0,0,0.0,2
1,True,53,0,49,618,1,9,0.014563106796116505,5
1,True,16384,70,80,1523,0,0,0.0,5
1,False,79,0,36,775,2,75,0.0967741935483871,4
-1,True,99,0,81,738,6,55,0.07452574525745258,3
1,False,295,62,42,531,1,212,0.3992467043314501,5
1,True,11,0,85,2776,1,21,0.007564841498559078,2
2,True,43,0,119,1255,1,65,0.05179282868525897,5
2,True,1772,0,42,590,6,50,0.0847457627118644,1
1,True,1700,0,63,992,3,33,0.03326612903225806,5
1,True,601,0,56,547,0,0,0.0,3
1,True,11,0,54,1688,0,0,0.0,3
1,True,0,0,50,862,4,19,0.022041763341067284,5
1,True,11,0,78,438,0,0,0.0,3
1,False,13,0,29,1682,0,0,0.0,4
2,True,2154,62,62,1715,0,0,0.0,3
-1,True,125,33,85,1630,0,0,0.0,4
1,False,548,35,33,2075,0,0,0.0,3
3,True,911,0,131,699,0,0,0.0,5
-4,True,1,0,36,592,0,0,0.0,2
-1,True,329,0,48,1107,0,0,0.0,2
1,True,524,0,67,928,0,0,0.0,4
1,True,2753,0,45,1127,0,0,0.0,1
2,True,73,0,47,943,1,92,0.0975609756097561,2
1,True,21,0,64,1345,0,0,0.0,3
1,True,2536,83,49,869,0,0,0.0,1
-1,True,127,0,40,915,2,7,0.007650273224043716,5
2,True,531,0,81,3462,4,29,0.008376660889659156,4
1,True,47,0,34,577,0,0,0.0,5
1,True,21,0,59,1305,0,0,0.0,3
1,True,65,0,49,362,0,0,0.0,1
1,False,79,0,42,815,4,761,0.9337423312883436,4
1,True,29,0,72,1246,1,7,0.0056179775280898875,3
1,True,191,0,36,590,2,35,0.059322033898305086,1
2,True,11153,0,40,523,3,81,0.15487571701720843,5
-2,False,3,0,45,372,0,0,0.0,1
1,True,225,0,74,981,9,90,0.09174311926605505,5
1,False,2054,0,50,1694,10,125,0.07378984651711924,5
1,True,61,0,77,748,0,0,0.0,2
1,True,730,0,66,1109,2,35,0.031559963931469794,4
1,True,4107,54,106,496,0,0,0.0,4
-1,True,15,0,27,217,0,0,0.0,4
2,True,21,0,69,993,1,8,0.008056394763343404,5
2,True,37,0,54,229,0,0,0.0,3
-1,True,3,0,52,124,0,0,0.0,2
2,True,197,0,29,459,0,0,0.0,1
2,True,2089,88,45,1176,3,37,0.031462585034013606,3
1,True,39,0,75,766,0,0,0.0,1
1,True,19,0,38,762,2,27,0.03543307086614173,4
2,True,100,0,106,372,1,1,0.002688172043010753,2
2,True,1,88,93,1467,5,45,0.03067484662576687,5
-1,True,378,0,42,674,7,81,0.1201780415430267,3
1,False,1289,70,40,1296,0,0,0.0,4
1,True,99,100,49,256,0,0,0.0,3
2,True,25,0,63,724,0,0,0.0,2
1,False,11,0,49,634,0,0,0.0,2
1,True,11,0,84,827,0,0,0.0,3
-1,False,535,0,50,1214,1,16,0.013179571663920923,1
1,True,260,0,72,410,1,23,0.05609756097560976,3
1,False,21,0,74,457,1,32,0.0700218818380744,3
1,False,29,0,53,167,0,0,0.0,1
1,True,53,0,65,657,3,39,0.0593607305936073,1
2,True,787,78,79,401,4,55,0.1371571072319202,1
3,True,1751,100,60,1531,4,38,0.024820378837361202,3
1,True,59,0,87,2407,2,93,0.03863730785209805,4
1,True,33,0,72,293,0,0,0.0,3
3,True,9155,70,83,1189,2,26,0.021867115222876366,2
1,True,932,0,57,534,0,0,0.0,3
1,True,17447,79,67,832,3,45,0.054086538461538464,5
-1,False,1,0,90,1281,0,0,0.0,3
2,True,95,0,48,1156,0,0,0.0,5
2,False,21,0,53,4560,0,0,0.0,2
1,True,3426,0,94,444,7,109,0.24549549549549549,2
1,True,1985,40,61,975,0,0,0.0,2
3,False,865,0,63,1277,5,75,0.058731401722787784,5
2,True,81,0,56,404,0,0,0.0,2
3,True,31,0,55,916,23,203,0.22161572052401746,4
1,False,743,0,45,1039,2,96,0.09239653512993262,3
-2,True,11,0,59,357,0,0,0.0,1
1,False,19,0,104,787,2,52,0.06607369758576874,2
1,True,1134,79,73,867,1,17,0.0196078431372549,3
1,False,33,0,113,3393,0,0,0.0,5
1,True,399,0,79,1121,2,11,0.009812667261373774,1
1,True,2728,73,38,570,1,10,0.017543859649122806,1
2,False,1190,0,30,1795,0,0,0.0,3
-1,True,3,0,55,420,0,0,0.0,3
-1,False,49,0,61,729,0,0,0.0,3
1,False,21,0,37,995,0,0,0.0,3
2,True,16901,84,54,576,10,67,0.11631944444444445,3
1,True,57,0,61,384,0,0,0.0,5
4,True,1163,68,42,551,5,31,0.056261343012704176,2
1,False,11,0,33,1432,0,0,0.0,2
1,False,1569,0,64,515,0,0,0.0,2
1,False,425,0,30,170,0,0,0.0,3
2,True,263,0,61,1136,0,0,0.0,3
1,True,149,0,70,298,0,0,0.0,2
-1,False,11,0,33,275,0,0,0.0,4
1,False,41,0,98,243,0,0,0.0,2
1,False,947,0,43,1074,1,117,0.10893854748603352,2
1,True,11,0,28,682,0,0,0.0,4
11,True,1648,0,60,1151,0,0,0.0,4
1,False,39,0,17,1988,0,0,0.0,3
1,False,23,0,48,272,0,0,0.0,2
1,False,11,0,46,1062,1,17,0.0160075329566855,4
2,True,83,0,62,804,4,21,0.026119402985074626,5
1,True,85,0,81,3370,7,88,0.026112759643916916,5
1,True,2175,0,32,390,0,0,0.0,1
-1,True,49,0,59,1004,0,0,0.0,4
1,False,83,0,63,495,0,0,0.0,4
4,True,353,0,67,493,0,0,0.0,3
1,True,2102,92,61,1039,4,115,0.11068334937439846,5
1,True,23,0,49,1145,0,0,0.0,3
1,False,11,0,49,452,0,0,0.0,2
2,True,45,0,106,935,1,48,0.051336898395721926,5
1,True,199,0,68,2043,7,67,0.032794909446891826,5
1,True,0,0,61,926,0,0,0.0,2
1,True,67,0,73,554,0,0,0.0,3
1,True,39,0,36,471,1,90,0.1910828025477707,1
-1,True,53,0,38,1165,0,0,0.0,3
-2,False,25,0,39,915,0,0,0.0,4
1,False,21,0,57,1305,3,25,0.019157088122605363,3
1,True,13,0,79,245,0,0,0.0,3
1,True,37,0,54,1432,2,44,0.030726256983240222,2
3,False,825,0,65,2369,0,0,0.0,2
-1,True,94,0,61,225,0,0,0.0,5
3,True,1415,0,93,976,1,9,0.009221311475409836,4
1,False,77,0,41,533,0,0,0.0,1
1,True,527,0,119,1355,0,0,0.0,3
1,False,51,0,30,5142,0,0,0.0,4
1,False,11,0,61,466,0,0,0.0,3
7,True,867,0,63,820,3,37,0.045121951219512194,1
-1,False,11,0,110,746,0,0,0.0,5
4,True,51,0,77,871,0,0,0.0,3
-1,True,9,0,68,872,0,0,0.0,2
5,True,69,0,120,1034,5,127,0.12282398452611218,4
1,False,57,0,34,327,0,0,0.0,2
-1,True,45,100,19,89,0,0,0.0,5
1,False,387,27,75,941,2,16,0.01700318809776833,2
4,True,153,0,58,2796,6,97,0.03469241773962804,3
1,True,522,0,59,923,2,38,0.041170097508125676,1
5,True,6092,44,47,434,2,7,0.016129032258064516,5
2,True,869,52,58,394,1,13,0.03299492385786802,1
25,True,686,0,34,767,0,0,0.0,3
-1,False,93,0,34,437,0,0,0.0,4
8,True,34274,91,62,677,0,0,0.0,2
16,True,303,0,52,517,2,187,0.3617021276595745,3
2,True,57,0,55,1001,0,0,0.0,2
7,True,6480,52,41,390,1,19,0.04871794871794872,3
1,True,4202,0,59,1854,4,56,0.030204962243797196,3
10,True,2907,0,43,1119,9,145,0.12957998212689903,2
2,True,195,0,47,747,0,0,0.0,4
1,True,13,0,67,961,5,139,0.14464099895941726,1
1,True,93,0,88,215,2,21,0.09767441860465116,3
2,True,52,0,45,282,0,0,0.0,2
1,True,841,0,72,1400,0,0,0.0,5
1,True,105,0,77,1752,0,0,0.0,2
1,False,11,0,38,354,0,0,0.0,4
3,True,276,0,67,1656,2,27,0.016304347826086956,4
-2,False,1,0,32,284,0,0,0.0,2
1,True,241,30,52,2926,0,0,0.0,3
21,True,335,0,35,356,0,0,0.0,4
3,True,550,62,43,226,2,11,0.048672566371681415,3
-2,True,65,0,19,477,0,0,0.0,4
1,True,41,0,48,600,7,207,0.345,4
15,True,150,0,47,3578,0,0,0.0,4
1,True,11,0,46,306,0,0,0.0,1
1,True,119,0,40,4311,1,50,0.011598237067965669,3
9,True,13710,72,47,339,0,0,0.0,2
2,False,55,0,78,4804,0,0,0.0,5
1,True,13,0,47,1853,0,0,0.0,4
4,True,3315,67,42,234,1,32,0.13675213675213677,1
2,False,21,0,56,1688,0,0,0.0,4
1,True,51,0,52,498,0,0,0.0,5
3,True,153,0,66,1782,2,16,0.008978675645342313,2
1,False,99,0,52,408,0,0,0.0,2
4,True,5260,69,79,1967,7,218,0.11082867310625318,1
1,False,11,0,81,874,1,66,0.07551487414187644,4
1,False,11,0,32,1042,2,131,0.1257197696737044,2
1,True,571,71,69,4323,7,100,0.023132084200786492,4
3,True,71,0,38,409,0,0,0.0,5
2,True,2737,47,70,305,4,49,0.16065573770491803,4
-2,True,1,0,52,360,0,0,0.0,4
5,False,1848,0,77,1434,0,0,0.0,3
2,True,95,27,91,347,0,0,0.0,2
-1,False,1,0,29,547,1,4,0.007312614259597806,2
1,True,25,0,58,541,2,126,0.23290203327171904,4
1,True,862,0,44,94,0,0,0.0,3
3,True,3615,0,36,1313,2,46,0.035034272658035034,4
1,True,91,40,60,2101,1,53,0.025226082817705855,4
1,False,21,0,37,285,0,0,0.0,2
-1,True,49,0,124,854,1,14,0.01639344262295082,4
1,False,163,0,55,9284,1,16,0.0017233950883239983,4
1,True,75,0,52,890,4,111,0.12471910112359551,3
-2,True,1353,0,45,299,1,106,0.35451505016722407,5
1,False,11,0,113,826,0,0,0.0,2
2,True,15993,96,75,5866,0,0,0.0,5
1,True,954,0,45,638,1,86,0.13479623824451412,4
2,True,344,0,75,1080,3,590,0.5462962962962963,5
2,False,61,0,139,1118,0,0,0.0,5
7,True,8397,0,69,2018,2,37,0.018334985133795837,3
2,True,14639,73,52,734,4,112,0.15258855585831063,1
11,True,39116,75,91,1648,8,43,0.026092233009708737,4
-1,True,5,0,50,1574,0,0,0.0,1
1,False,535,0,102,3562,1,33,0.009264458169567658,4
2,True,2980,38,83,2601,0,0,0.0,3
-1,True,37,0,54,969,0,0,0.0,2
1,True,67,0,80,444,0,0,0.0,5
2,False,21,0,46,2095,4,83,0.039618138424821,4
1,False,95,0,63,3083,10,181,0.0587090496269867,4
1,True,21,0,25,3857,0,0,0.0,5
1,False,61,0,38,628,5,47,0.07484076433121019,3
1,True,517,93,53,3911,3,49,0.012528765021733572,5
10,True,504,0,78,82,0,0,0.0,2
2,True,1192,0,79,1536,0,0,0.0,5
-1,True,1,57,57,1072,0,0,0.0,5
1,False,123,0,96,3431,3,94,0.0273972602739726,5
1,False,31,0,125,3066,0,0,0.0,4
2,True,81,0,46,933,0,0,0.0,5
2,True,43,0,58,3188,11,141,0.04422835633626098,2
1,True,2031,67,71,1060,0,0,0.0,5
1,True,768,0,67,811,2,58,0.07151664611590629,5
1,True,11,0,106,1644,2,65,0.03953771289537713,2
3,True,73,0,54,2394,1,16,0.006683375104427736,5
-1,True,57,0,52,1346,0,0,0.0,5
1,True,12666,64,59,389,1,43,0.11053984575835475,3
5,True,1196,0,59,1422,0,0,0.0,5
1,True,291,53,42,725,0,0,0.0,1
1,False,33,0,86,1271,0,0,0.0,5
1,True,396,8,93,335,0,0,0.0,2
1,True,53,0,44,407,0,0,0.0,3
1,False,107,0,43,404,0,0,0.0,4
-1,True,13,0,65,167,0,0,0.0,3
5,True,61,0,37,1273,0,0,0.0,4
1,True,1082,67,40,1263,1,16,0.012668250197941409,2
1,True,13,0,52,2190,0,0,0.0,2
1,True,598,79,75,527,0,0,0.0,3
1,True,13,0,50,2228,2,59,0.026481149012567325,4
-1,True,5,0,62,318,0,0,0.0,3
1,False,817,0,83,1913,0,0,0.0,4
1,False,117,0,70,2582,1,54,0.020914020139426802,3
1,True,475,0,48,1346,0,0,0.0,3
1,True,11,0,79,1643,2,419,0.2550213024954352,5
1,True,4278,63,69,442,1,33,0.0746606334841629,2
1,False,5848,95,110,3642,4,66,0.018121911037891267,2
1,True,797,0,48,356,1,7,0.019662921348314606,3
1,False,7473,81,80,3806,5,114,0.02995270625328429,2
1,True,0,0,42,3182,0,0,0.0,2
4,False,41,0,67,1020,2,115,0.11274509803921569,4
4,True,11153,0,28,1066,3,20,0.01876172607879925,5
1,True,7598,83,33,417,1,42,0.10071942446043165,2
1,True,629,80,58,1312,4,128,0.0975609756097561,2
1,False,11,0,71,612,0,0,0.0,4
1,True,11,0,51,1045,0,0,0.0,4
-1,True,631,0,55,406,4,208,0.5123152709359606,2
2,True,723,57,63,7360,3,33,0.004483695652173913,2
-1,True,11,0,52,1969,1,5,0.0025393600812595226,4
2,True,47,0,99,335,0,0,0.0,1
1,True,21,0,66,1028,1,158,0.15369649805447472,4
-1,False,177,0,51,1388,0,0,0.0,3
1,True,53,0,49,1069,0,0,0.0,3
1,False,11,0,77,212,1,1,0.0047169811320754715,4
7,True,213,0,79,443,6,93,0.20993227990970656,1
1,True,1034,0,108,1308,5,128,0.09785932721712538,3
2,True,1440,55,70,750,0,0,0.0,3
1,True,39,0,50,416,0,0,0.0,2
1,True,599,33,41,687,2,54,0.07860262008733625,1
-4,True,1,0,92,276,5,43,0.15579710144927536,4
-1,True,15,0,25,576,0,0,0.0,1
1,True,21,0,54,416,1,20,0.04807692307692308,2
-2,False,1,0,38,153,0,0,0.0,4
-1,False,1,0,35,567,1,138,0.24338624338624337,4
1,True,824,88,39,710,0,0,0.0,4
-1,False,1,0,45,662,0,0,0.0,4
-1,True,2678,44,59,1531,4,302,0.19725669497060744,4
2,True,31,0,69,529,16,162,0.30623818525519847,1
1,True,235,0,77,964,0,0,0.0,3
